8.079813739013673057e+00
3.790094825417959612e+00
1.703108829081976694e+00
1.875083664963028696e-01
-8.729100844129540349e-01
3.109191080555131492e+00
7.199860538041548352e+00
1.360097735344076852e+01
1.411886799233359824e+01
1.719615272869582157e+01
-9.829871939420700073e+02
1.140141534402034296e+01
1.085670381949849173e+01
2.185819804909005626e+00
3.186439765265038915e+00
-3.480123852415687224e+00
-9.577418735334735089e+00
-9.486072798289939101e+00
-1.418791490572254332e+01
-1.208538917864935058e+01
-1.362491085183454587e+01
-1.419237216307110216e+01
-1.299611234960319450e+01
-1.634318283167613117e+01
-1.435668518864721221e+01
-1.725084358169738863e+01
-1.515317087713380317e+01
-1.422360499825764535e+01
-1.524162934914042111e+01
-1.509645820309670938e+01
-1.474423863193595352e+01
-1.735960165652614506e+01
-1.799584396350709170e+01
-1.889833238152058215e+01
-1.879467602664734116e+01
-1.946233229756835925e+01
-2.072455240866033677e+01
-1.954658011271962081e+01
-2.285744398689052304e+01
-2.354421617069586503e+01
