-9.999569027535617352e+02
8.622948913089672374e+00
6.248959615598106865e+00
6.046139441641610546e+00
5.967296648836128981e+00
6.272444810663319714e+00
6.184214288849425145e+00
6.091398227228840057e+00
6.039732410390293182e+00
6.515634563768401222e+00
6.292798198407155041e+00
6.205876694211323041e+00
6.155625787140735383e+00
6.025559906078640893e+00
5.985270083876503833e+00
6.910495009271286904e+00
6.586350977260199357e+00
6.209896060661606043e+00
6.029754180934961738e+00
6.142377537427002210e+00
6.837821268312971768e+00
6.741240408459024280e+00
8.460987494008925580e+00
8.252194315166768490e+00
-9.918395237922668457e+02
7.717586066482255092e+00
7.320031781367099200e+00
7.966939754892820247e+00
7.830742380063870911e+00
7.289267126564610066e+00
7.906928505413098662e+00
7.100402785108840931e+00
7.570847081367308107e+00
6.685453533838725093e+00
7.367559170563982462e+00
8.159220836002308630e+00
7.435744796367675491e+00
8.215922650427945229e+00
7.557383238527574321e+00
6.631607868760919899e+00
